time,T_out,T_in,Q_solar_total,Cooling_Load_W,Heating_Load_W,SDI,Mask_Target
2023-02-01 09:00:00,12.851234110483254,14.350169750116848,26733.83486947914,0.0,44339.867801082975,-26733.83486947914,0
2023-02-01 10:00:00,12.851234110483254,19.350169750116848,20284.467470150597,0.0,5099.867801082977,-20284.467470150597,0
2023-02-01 11:00:00,12.851234110483254,14.350169750116848,11950.600831200403,0.0,44339.867801082975,-11950.600831200403,0
2023-02-01 12:00:00,12.851234110483254,19.350169750116848,4582.785631087403,0.0,5099.867801082977,-4582.785631087403,0
2023-02-01 13:00:00,12.851234110483254,14.350169750116848,4323.358010817478,0.0,44339.867801082975,-4323.358010817478,0
2023-02-01 14:00:00,12.851234110483254,19.350169750116848,3794.3723449848803,0.0,5099.867801082977,-3794.3723449848803,0
2023-02-01 15:00:00,12.851234110483254,14.350169750116848,4159.792674164123,0.0,44339.867801082975,-4159.792674164123,0
2023-02-01 16:00:00,12.851234110483254,19.350169750116848,8113.827350556047,0.0,5099.867801082977,-8113.827350556047,0
2023-02-01 17:00:00,12.851234110483254,14.350169750116848,6586.865935357019,0.0,44339.867801082975,-6586.865935357019,0
2023-02-01 18:00:00,12.851234110483254,19.350169750116848,3363.100869083779,0.0,5099.867801082977,-3363.100869083779,0
2023-02-01 19:00:00,12.851234110483254,14.350169750116848,5520.394831049616,0.0,44339.867801082975,-5520.394831049616,0
2023-02-01 20:00:00,12.851234110483254,19.350169750116848,7455.547292579664,0.0,5099.867801082977,-7455.547292579664,0
2023-02-01 21:00:00,12.851234110483254,14.350169750116848,8183.290027118678,0.0,44339.867801082975,-8183.290027118678,0
2023-02-01 22:00:00,12.851234110483254,19.350169750116848,8098.544992502798,0.0,5099.867801082977,-8098.544992502798,0
2023-02-01 23:00:00,12.851234110483254,14.350169750116848,7131.313171799401,0.0,44339.867801082975,-7131.313171799401,0
2023-02-02 00:00:00,13.070077573074492,19.350169750116848,7102.691406341555,0.0,5099.867801082977,-7102.691406341555,0
2023-02-02 01:00:00,13.070077573074492,14.350169750116848,8090.389018148257,0.0,44339.867801082975,-8090.389018148257,0
2023-02-02 02:00:00,13.070077573074492,19.350169750116848,8191.511350261882,0.0,5099.867801082977,-8191.511350261882,0
2023-02-02 03:00:00,13.070077573074492,14.350169750116848,7485.185176331448,0.0,44339.867801082975,-7485.185176331448,0
2023-02-02 04:00:00,13.070077573074492,19.350169750116848,5587.281004287568,0.0,5099.867801082977,-5587.281004287568,0
2023-02-02 05:00:00,13.070077573074492,14.350169750116848,3258.4337117366367,0.0,44339.867801082975,-3258.4337117366367,0
2023-02-02 06:00:00,13.070077573074492,19.350169750116848,6531.115049447647,0.0,5099.867801082977,-6531.115049447647,0
2023-02-02 07:00:00,13.070077573074492,14.350169750116848,8090.756471704832,0.0,44339.867801082975,-8090.756471704832,0
2023-02-02 08:00:00,13.070077573074492,19.350169750116848,29424.202702725433,0.0,5099.867801082977,-29424.202702725433,0
2023-02-02 09:00:00,13.070077573074492,14.350169750116848,26713.73007440127,0.0,44339.867801082975,-26713.73007440127,0
2023-02-02 10:00:00,13.070077573074492,19.350169750116848,20271.712857671257,0.0,5099.867801082977,-20271.712857671257,0
2023-02-02 11:00:00,13.070077573074492,14.350169750116848,11940.622584069808,0.0,44339.867801082975,-11940.622584069808,0
2023-02-02 12:00:00,13.070077573074492,19.350169750116848,4570.77796126597,0.0,5099.867801082977,-4570.77796126597,0
2023-02-02 13:00:00,13.070077573074492,14.350169750116848,4306.919074690621,0.0,44339.867801082975,-4306.919074690621,0
2023-02-02 14:00:00,13.070077573074492,19.350169750116848,3773.149717771276,0.0,5099.867801082977,-3773.149717771276,0
2023-02-02 15:00:00,13.070077573074492,14.350169750116848,4138.129899418854,0.0,44339.867801082975,-4138.129899418854,0
2023-02-02 16:00:00,13.070077573074492,19.350169750116848,8106.93466400499,0.0,5099.867801082977,-8106.93466400499,0
2023-02-02 17:00:00,13.070077573074492,14.350169750116848,6567.987393229081,0.0,44339.867801082975,-6567.987393229081,0
2023-02-02 18:00:00,13.070077573074492,19.350169750116848,3320.7035089167284,0.0,5099.867801082977,-3320.7035089167284,0
2023-02-02 19:00:00,13.070077573074492,14.350169750116848,5554.7434757764895,0.0,44339.867801082975,-5554.7434757764895,0
2023-02-02 20:00:00,13.070077573074492,19.350169750116848,7476.5025510631385,0.0,5099.867801082977,-7476.5025510631385,0
2023-02-02 21:00:00,13.070077573074492,14.350169750116848,8196.135042328766,0.0,44339.867801082975,-8196.135042328766,0
2023-02-02 22:00:00,13.070077573074492,19.350169750116848,8108.115041139571,0.0,5099.867801082977,-8108.115041139571,0
2023-02-02 23:00:00,13.070077573074492,14.350169750116848,7140.397073982638,0.0,44339.867801082975,-7140.397073982638,0
2023-02-03 00:00:00,13.286529697514297,19.350169750116848,7105.559966059816,0.0,5099.867801082977,-7105.559966059816,0
2023-02-03 01:00:00,13.286529697514297,14.350169750116848,8097.90986499452,0.0,44339.867801082975,-8097.90986499452,0
2023-02-03 02:00:00,13.286529697514297,19.350169750116848,8205.34238273562,0.0,5099.867801082977,-8205.34238273562,0
2023-02-03 03:00:00,13.286529697514297,14.350169750116848,7510.719582127873,0.0,44339.867801082975,-7510.719582127873,0
2023-02-03 04:00:00,13.286529697514297,19.350169750116848,5632.360725694827,0.0,5099.867801082977,-5632.360725694827,0
2023-02-03 05:00:00,13.286529697514297,14.350169750116848,3197.34672403187,0.0,44339.867801082975,-3197.34672403187,0
2023-02-03 06:00:00,13.286529697514297,19.350169750116848,6502.248471762829,0.0,5099.867801082977,-6502.248471762829,0
2023-02-03 07:00:00,13.286529697514297,14.350169750116848,8079.714333569518,0.0,44339.867801082975,-8079.714333569518,0
2023-02-03 08:00:00,13.286529697514297,19.350169750116848,29386.705716192704,0.0,5099.867801082977,-29386.705716192704,0
2023-02-03 09:00:00,13.286529697514297,14.350169750116848,26692.85855742405,0.0,44339.867801082975,-26692.85855742405,0
2023-02-03 10:00:00,13.286529697514297,19.350169750116848,20258.09821766277,0.0,5099.867801082977,-20258.09821766277,0
2023-02-03 11:00:00,13.286529697514297,14.350169750116848,11929.905936128775,0.0,44339.867801082975,-11929.905936128775,0
2023-02-03 12:00:00,13.286529697514297,19.350169750116848,4558.838650761116,0.0,5099.867801082977,-4558.838650761116,0
2023-02-03 13:00:00,13.286529697514297,14.350169750116848,4290.330990855791,0.0,44339.867801082975,-4290.330990855791,0
2023-02-03 14:00:00,13.286529697514297,19.350169750116848,3751.670989199294,0.0,5099.867801082977,-3751.670989199294,0
2023-02-03 15:00:00,13.286529697514297,14.350169750116848,4116.171084003158,0.0,44339.867801082975,-4116.171084003158,0
2023-02-03 16:00:00,13.286529697514297,19.350169750116848,8099.576439495921,0.0,5099.867801082977,-8099.576439495921,0
2023-02-03 17:00:00,13.286529697514297,14.350169750116848,6548.013203893779,0.0,44339.867801082975,-6548.013203893779,0
2023-02-03 18:00:00,13.286529697514297,19.350169750116848,3276.2169033364353,0.0,5099.867801082977,-3276.2169033364353,0
2023-02-03 19:00:00,13.286529697514297,14.350169750116848,5590.047635035617,0.0,44339.867801082975,-5590.047635035617,0
2023-02-03 20:00:00,13.286529697514297,19.350169750116848,7497.807618605446,0.0,5099.867801082977,-7497.807618605446,0
2023-02-03 21:00:00,13.286529697514297,14.350169750116848,8209.004389047228,0.0,44339.867801082975,-8209.004389047228,0
2023-02-03 22:00:00,13.286529697514297,19.350169750116848,8117.497842694102,0.0,5099.867801082977,-8117.497842694102,0
