time,T_out,T_in,Q_solar_total,Cooling_Load_W,SDI,Mask_Target
2023-06-27 20:00:00,25.386932396167314,22.0,7392.868319858153,0.0,0.0,0
2023-06-27 21:00:00,25.386932396167314,27.0,7182.940626484073,23544.0,7182.940626484073,1
2023-06-27 22:00:00,25.386932396167314,22.0,3222.6669527006316,0.0,0.0,0
2023-06-27 23:00:00,25.386932396167314,27.0,2820.4223318073673,23544.0,2820.4223318073673,1
2023-06-28 00:00:00,25.301066386828964,22.0,3024.136679386226,0.0,0.0,0
2023-06-28 01:00:00,25.301066386828964,27.0,4952.769673616505,23544.0,4952.769673616505,1
2023-06-28 02:00:00,25.301066386828964,22.0,4825.723813644227,0.0,0.0,0
2023-06-28 03:00:00,25.301066386828964,27.0,2987.9466538718875,23544.0,2987.9466538718875,1
2023-06-28 04:00:00,25.301066386828964,22.0,1364.2994188710768,0.0,0.0,0
2023-06-28 05:00:00,25.301066386828964,27.0,1723.7266877317543,23544.0,1723.7266877317543,1
2023-06-28 06:00:00,25.301066386828964,22.0,3577.7355483952533,0.0,0.0,0
2023-06-28 07:00:00,25.301066386828964,27.0,7431.662861714894,23544.0,7431.662861714894,1
2023-06-28 08:00:00,25.301066386828964,22.0,11079.326848209199,0.0,0.0,0
2023-06-28 09:00:00,25.301066386828964,27.0,13291.217070449893,23544.0,13291.217070449893,1
